series,time_idx,value
0,9835,1723.0
0,9836,1702.0
0,9837,1726.0
0,9838,1703.0
0,9839,1727.0
0,9840,1623.5
0,9841,1623.5
0,9842,1623.5
0,9843,1622.5
0,9844,1623.5
0,9845,1622.5
0,9846,1717.0
0,9847,1698.0
0,9848,1722.0
0,9849,1702.0
0,9850,1726.0
0,9851,1703.0
0,9852,1723.0
0,9853,1703.0
0,9854,1726.0
0,9855,1704.0
0,9856,1727.0
0,9857,1705.0
0,9858,1623.5
0,9859,1622.5
0,9860,1623.5
0,9861,1623.5
0,9862,1623.5
0,9863,1623.5
0,9864,1623.5
0,9865,1623.5
0,9866,1623.5
0,9867,1689.0
0,9868,1716.0
0,9869,1697.0
0,9870,1719.0
0,9871,1699.0
0,9872,1723.0
0,9873,1697.0
0,9874,1722.0
0,9875,1700.0
0,9876,1724.0
0,9877,1703.0
0,9878,1726.0
0,9879,1623.5
0,9880,1622.5
0,9881,1623.5
0,9882,1622.5
0,9883,1622.5
0,9884,1622.5
0,9885,1717.0
0,9886,1699.0
0,9887,1722.0
0,9888,1700.0
0,9889,1724.0
0,9890,1703.0
0,9891,1723.0
0,9892,1703.0
0,9893,1726.0
0,9894,1704.0
0,9895,1727.0
0,9896,1705.0
0,9897,1623.5
0,9898,1622.5
0,9899,1623.5
0,9900,1623.5
0,9901,1623.5
0,9902,1623.5
0,9903,1623.5
0,9904,1623.5
0,9905,1623.5
0,9906,1689.0
0,9907,1716.0
0,9908,1697.0
0,9909,1719.0
0,9910,1699.0
0,9911,1723.0
0,9912,1697.0
0,9913,1723.0
0,9914,1700.0
0,9915,1724.0
0,9916,1703.0
0,9917,1727.0
0,9918,1623.5
0,9919,1622.5
0,9920,1623.5
0,9921,1622.5
0,9922,1622.5
0,9923,1622.5
0,9924,1717.0
0,9925,1698.0
0,9926,1722.0
0,9927,1702.0
0,9928,1724.0
0,9929,1703.0
0,9930,1723.0
0,9931,1702.0
0,9932,1726.0
0,9933,1704.0
0,9934,1727.0
0,9935,1705.0
0,9936,1623.5
0,9937,1622.5
0,9938,1623.5
0,9939,1623.5
0,9940,1623.5
0,9941,1623.5
0,9942,1623.5
0,9943,1623.5
0,9944,1623.5
0,9945,1689.0
0,9946,1716.0
0,9947,1695.0
0,9948,1719.0
0,9949,1699.0
0,9950,1723.0
0,9951,1697.0
0,9952,1722.0
0,9953,1700.0
0,9954,1724.0
0,9955,1702.0
0,9956,1726.0
0,9957,1623.5
0,9958,1622.5
0,9959,1623.5
0,9960,1622.5
0,9961,1622.5
0,9962,1622.5
0,9963,1717.0
0,9964,1698.0
0,9965,1722.0
0,9966,1702.0
0,9967,1726.0
0,9968,1703.0
0,9969,1723.0
0,9970,1703.0
0,9971,1726.0
0,9972,1704.0
0,9973,1727.0
0,9974,1705.0
0,9975,1623.5
0,9976,1622.5
0,9977,1623.5
0,9978,1623.5
0,9979,1623.5
0,9980,1623.5
0,9981,1623.5
0,9982,1623.5
0,9983,1623.5
0,9984,1689.0
0,9985,1716.0
0,9986,1697.0
0,9987,1721.0
0,9988,1699.0
0,9989,1723.0
0,9990,1698.0
0,9991,1723.0
0,9992,1700.0
0,9993,1726.0
0,9994,1703.0
0,9995,1727.0
0,9996,1623.5
0,9997,1623.5
0,9998,1623.5
0,9999,1623.5
0,10000,1622.5
0,10001,1622.5
0,10002,1717.0
0,10003,1699.0
0,10004,1723.0
0,10005,1702.0
0,10006,1726.0
0,10007,1703.0
0,10008,1723.0
0,10009,1703.0
0,10010,1727.0
0,10011,1704.0
0,10012,1727.0
0,10013,1705.0
0,10014,1623.5
0,10015,1622.5
0,10016,1623.5
0,10017,1623.5
0,10018,1623.5
0,10019,1623.5
0,10020,1623.5
0,10021,1623.5
0,10022,1623.5
0,10023,1689.0
0,10024,1716.0
0,10025,1697.0
0,10026,1721.0
0,10027,1699.0
0,10028,1723.0
0,10029,1698.0
0,10030,1723.0
0,10031,1702.0
0,10032,1726.0
0,10033,1703.0
0,10034,1727.0
0,10035,1623.5
0,10036,1623.5
0,10037,1623.5
0,10038,1623.5
0,10039,1623.5
0,10040,1623.5
0,10041,1717.0
0,10042,1699.0
0,10043,1723.0
0,10044,1702.0
0,10045,1726.0
0,10046,1703.0
0,10047,1723.0
0,10048,1703.0
0,10049,1726.0
0,10050,1704.0
0,10051,1728.0
0,10052,1705.0
0,10053,1623.5
0,10054,1622.5
0,10055,1623.5
0,10056,1623.5
0,10057,1623.5
0,10058,1623.5
0,10059,1623.5
0,10060,1623.5
0,10061,1623.5
0,10062,1690.0
0,10063,1716.0
0,10064,1697.0
0,10065,1721.0
0,10066,1699.0
0,10067,1723.0
0,10068,1698.0
0,10069,1723.0
0,10070,1702.0
0,10071,1726.0
0,10072,1703.0
0,10073,1727.0
0,10074,1623.5
0,10075,1623.5
0,10076,1623.5
0,10077,1623.5
0,10078,1622.5
0,10079,1622.5
0,10080,1717.0
0,10081,1699.0
0,10082,1723.0
0,10083,1702.0
0,10084,1724.0
0,10085,1703.0
0,10086,1723.0
0,10087,1703.0
0,10088,1727.0
0,10089,1704.0
0,10090,1728.0
0,10091,1705.0
0,10092,1623.5
0,10093,1622.5
0,10094,1623.5
0,10095,1623.5
0,10096,1623.5
0,10097,1623.5
0,10098,1623.5
0,10099,1623.5
0,10100,1623.5
0,10101,1690.0
0,10102,1716.0
0,10103,1697.0
0,10104,1721.0
0,10105,1699.0
0,10106,1723.0
0,10107,1698.0
0,10108,1723.0
0,10109,1702.0
0,10110,1726.0
0,10111,1703.0
0,10112,1727.0
0,10113,1623.5
0,10114,1623.5
0,10115,1623.5
0,10116,1622.5
0,10117,1622.5
0,10118,1623.5
0,10119,1717.0
0,10120,1699.0
0,10121,1723.0
0,10122,1702.0
0,10123,1726.0
0,10124,1703.0
0,10125,1723.0
0,10126,1703.0
0,10127,1726.0
0,10128,1704.0
0,10129,1728.0
0,10130,1705.0
0,10131,1623.5
0,10132,1623.5
0,10133,1623.5
0,10134,1623.5
0,10135,1623.5
0,10136,1623.5
0,10137,1623.5
0,10138,1623.5
0,10139,1623.5
0,10140,1688.0
0,10141,1714.0
0,10142,1695.0
0,10143,1719.0
0,10144,1698.0
0,10145,1722.0
0,10146,1697.0
0,10147,1722.0
0,10148,1700.0
0,10149,1724.0
0,10150,1702.0
0,10151,1726.0
0,10152,1623.5
0,10153,1622.5
0,10154,1622.5
0,10155,1622.5
0,10156,1622.5
0,10157,1622.5
0,10158,1717.0
0,10159,1698.0
0,10160,1722.0
0,10161,1702.0
0,10162,1724.0
0,10163,1703.0
0,10164,1722.0
0,10165,1702.0
0,10166,1726.0
0,10167,1704.0
0,10168,1727.0
0,10169,1705.0
0,10170,1623.5
0,10171,1622.5
0,10172,1623.5
0,10173,1623.5
0,10174,1623.5
0,10175,1623.5
0,10176,1623.5
0,10177,1623.5
0,10178,1623.5
0,10179,1688.0
0,10180,1714.0
0,10181,1695.0
0,10182,1718.0
0,10183,1698.0
0,10184,1721.0
0,10185,1695.0
0,10186,1721.0
0,10187,1699.0
0,10188,1724.0
0,10189,1702.0
0,10190,1726.0
0,10191,1623.5
0,10192,1622.5
0,10193,1622.5
0,10194,1622.5
0,10195,1622.5
0,10196,1622.5
0,10197,1716.0
0,10198,1698.0
0,10199,1722.0
0,10200,1700.0
0,10201,1724.0
0,10202,1703.0
0,10203,1722.0
0,10204,1702.0
0,10205,1726.0
0,10206,1704.0
0,10207,1727.0
0,10208,1704.0
0,10209,1623.5
0,10210,1622.5
0,10211,1623.5
0,10212,1623.5
0,10213,1623.5
0,10214,1623.5
0,10215,1622.5
0,10216,1623.5
0,10217,1622.5
0,10218,1689.0
0,10219,1716.0
0,10220,1697.0
0,10221,1721.0
0,10222,1699.0
0,10223,1723.0
0,10224,1698.0
0,10225,1722.0
0,10226,1702.0
0,10227,1726.0
0,10228,1703.0
0,10229,1727.0
0,10230,1623.5
0,10231,1622.5
0,10232,1623.5
0,10233,1623.5
0,10234,1623.5
0,10235,1622.5
0,10236,1717.0
0,10237,1699.0
0,10238,1723.0
0,10239,1700.0
0,10240,1724.0
0,10241,1703.0
0,10242,1723.0
0,10243,1703.0
0,10244,1726.0
0,10245,1704.0
0,10246,1727.0
0,10247,1705.0
0,10248,1623.5
0,10249,1622.5
0,10250,1623.5
0,10251,1623.5
0,10252,1623.5
0,10253,1623.5
0,10254,1623.5
0,10255,1623.5
0,10256,1623.5
0,10257,1689.0
0,10258,1716.0
0,10259,1697.0
0,10260,1721.0
0,10261,1699.0
0,10262,1723.0
0,10263,1697.0
0,10264,1722.0
0,10265,1700.0
0,10266,1724.0
0,10267,1703.0
0,10268,1727.0
0,10269,1623.5
0,10270,1622.5
0,10271,1623.5
0,10272,1623.5
0,10273,1622.5
0,10274,1622.5
0,10275,1717.0
0,10276,1698.0
0,10277,1722.0
0,10278,1702.0
0,10279,1724.0
0,10280,1703.0
0,10281,1723.0
0,10282,1703.0
0,10283,1726.0
0,10284,1704.0
0,10285,1727.0
0,10286,1705.0
0,10287,1623.5
0,10288,1622.5
0,10289,1623.5
0,10290,1623.5
0,10291,1623.5
0,10292,1623.5
0,10293,1623.5
0,10294,1623.5
0,10295,1623.5
0,10296,1689.0
0,10297,1716.0
0,10298,1697.0
0,10299,1719.0
0,10300,1699.0
0,10301,1723.0
0,10302,1698.0
0,10303,1723.0
0,10304,1702.0
0,10305,1724.0
0,10306,1703.0
0,10307,1727.0
0,10308,1623.5
0,10309,1623.5
0,10310,1623.5
0,10311,1622.5
0,10312,1622.5
0,10313,1622.5
0,10314,1717.0
0,10315,1698.0
0,10316,1722.0
0,10317,1702.0
0,10318,1724.0
0,10319,1703.0
0,10320,1723.0
0,10321,1703.0
0,10322,1726.0
0,10323,1704.0
0,10324,1727.0
0,10325,1705.0
0,10326,1623.5
0,10327,1622.5
0,10328,1623.5
0,10329,1623.5
0,10330,1623.5
0,10331,1623.5
0,10332,1623.5
0,10333,1623.5
0,10334,1623.5
0,10335,1690.0
0,10336,1716.0
0,10337,1697.0
0,10338,1721.0
0,10339,1699.0
0,10340,1723.0
0,10341,1698.0
0,10342,1723.0
0,10343,1702.0
0,10344,1726.0
0,10345,1703.0
0,10346,1727.0
0,10347,1623.5
0,10348,1623.5
0,10349,1623.5
0,10350,1623.5
0,10351,1622.5
0,10352,1622.5
0,10353,1717.0
0,10354,1699.0
0,10355,1723.0
0,10356,1702.0
0,10357,1726.0
0,10358,1703.0
0,10359,1723.0
0,10360,1703.0
0,10361,1727.0
0,10362,1704.0
0,10363,1727.0
0,10364,1705.0
0,10365,1623.5
0,10366,1622.5
0,10367,1623.5
0,10368,1623.5
0,10369,1623.5
0,10370,1623.5
0,10371,1623.5
0,10372,1623.5
0,10373,1623.5
0,10374,1689.0
0,10375,1716.0
0,10376,1697.0
0,10377,1719.0
0,10378,1699.0
0,10379,1722.0
0,10380,1697.0
0,10381,1722.0
0,10382,1700.0
0,10383,1724.0
0,10384,1702.0
0,10385,1726.0
0,10386,1623.5
0,10387,1622.5
0,10388,1623.5
0,10389,1622.5
0,10390,1622.5
0,10391,1622.5
0,10392,1717.0
0,10393,1698.0
0,10394,1722.0
0,10395,1702.0
0,10396,1724.0
0,10397,1703.0
0,10398,1723.0
0,10399,1703.0
0,10400,1726.0
0,10401,1704.0
0,10402,1727.0
0,10403,1705.0
0,10404,1623.5
0,10405,1622.5
0,10406,1623.5
0,10407,1623.5
0,10408,1623.5
0,10409,1623.5
0,10410,1623.5
0,10411,1623.5
0,10412,1622.5
0,10413,1689.0
0,10414,1716.0
0,10415,1697.0
0,10416,1721.0
0,10417,1699.0
0,10418,1723.0
0,10419,1697.0
0,10420,1722.0
0,10421,1702.0
0,10422,1726.0
0,10423,1703.0
0,10424,1727.0
0,10425,1623.5
0,10426,1622.5
0,10427,1623.5
0,10428,1623.5
0,10429,1622.5
0,10430,1622.5
0,10431,1717.0
0,10432,1699.0
0,10433,1723.0
0,10434,1702.0
0,10435,1724.0
0,10436,1703.0
0,10437,1723.0
0,10438,1703.0
0,10439,1727.0
0,10440,1704.0
0,10441,1728.0
0,10442,1705.0
0,10443,1623.5
0,10444,1622.5
0,10445,1623.5
0,10446,1623.5
0,10447,1623.5
0,10448,1623.5
0,10449,1623.5
0,10450,1623.5
0,10451,1623.5
0,10452,1689.0
0,10453,1716.0
0,10454,1697.0
0,10455,1719.0
0,10456,1699.0
0,10457,1723.0
0,10458,1697.0
0,10459,1723.0
0,10460,1702.0
0,10461,1724.0
0,10462,1703.0
0,10463,1727.0
0,10464,1623.5
0,10465,1623.5
0,10466,1623.5
0,10467,1622.5
0,10468,1622.5
0,10469,1622.5
0,10470,1717.0
0,10471,1698.0
0,10472,1722.0
0,10473,1702.0
0,10474,1724.0
0,10475,1703.0
0,10476,1723.0
0,10477,1703.0
0,10478,1726.0
0,10479,1704.0
0,10480,1727.0
0,10481,1705.0
0,10482,1623.5
0,10483,1622.5
0,10484,1623.5
0,10485,1623.5
0,10486,1623.5
0,10487,1623.5
0,10488,1623.5
0,10489,1623.5
0,10490,1623.5
0,10491,1688.0
0,10492,1714.0
0,10493,1695.0
0,10494,1718.0
0,10495,1698.0
0,10496,1722.0
0,10497,1695.0
0,10498,1721.0
0,10499,1700.0
0,10500,1724.0
0,10501,1702.0
0,10502,1726.0
0,10503,1623.5
0,10504,1622.5
0,10505,1622.5
0,10506,1622.5
0,10507,1622.5
0,10508,1622.5
0,10509,1716.0
0,10510,1698.0
0,10511,1722.0
0,10512,1700.0
0,10513,1724.0
0,10514,1703.0
0,10515,1722.0
0,10516,1702.0
0,10517,1726.0
0,10518,1704.0
0,10519,1727.0
0,10520,1705.0
0,10521,1623.5
0,10522,1622.5
0,10523,1623.5
0,10524,1622.5
0,10525,1623.5
0,10526,1623.5
0,10527,1623.5
0,10528,1623.5
0,10529,1623.5
0,10530,1689.0
0,10531,1716.0
0,10532,1697.0
0,10533,1721.0
0,10534,1699.0
0,10535,1723.0
0,10536,1697.0
0,10537,1723.0
0,10538,1700.0
0,10539,1726.0
0,10540,1703.0
0,10541,1727.0
0,10542,1623.5
0,10543,1623.5
0,10544,1623.5
0,10545,1622.5
0,10546,1622.5
0,10547,1622.5
0,10548,1717.0
0,10549,1699.0
0,10550,1723.0
0,10551,1702.0
0,10552,1726.0
0,10553,1703.0
0,10554,1723.0
0,10555,1703.0
0,10556,1726.0
0,10557,1704.0
0,10558,1727.0
0,10559,1705.0
0,10560,1623.5
0,10561,1622.5
0,10562,1623.5
0,10563,1623.5
0,10564,1623.5
0,10565,1623.5
0,10566,1623.5
0,10567,1623.5
0,10568,1623.5
0,10569,1689.0
0,10570,1716.0
0,10571,1697.0
0,10572,1721.0
0,10573,1699.0
0,10574,1723.0
0,10575,1697.0
0,10576,1723.0
0,10577,1700.0
0,10578,1724.0
0,10579,1703.0
0,10580,1727.0
0,10581,1623.5
0,10582,1622.5
0,10583,1623.5
0,10584,1622.5
0,10585,1622.5
0,10586,1622.5
0,10587,1717.0
0,10588,1699.0
0,10589,1723.0
0,10590,1702.0
0,10591,1726.0
0,10592,1703.0
0,10593,1723.0
0,10594,1703.0
0,10595,1727.0
0,10596,1704.0
0,10597,1728.0
0,10598,1705.0
0,10599,1623.5
0,10600,1622.5
0,10601,1623.5
0,10602,1623.5
0,10603,1623.5
0,10604,1623.5
0,10605,1623.5
0,10606,1623.5
0,10607,1623.5
0,10608,1688.0
0,10609,1714.0
0,10610,1695.0
0,10611,1719.0
0,10612,1698.0
0,10613,1722.0
0,10614,1697.0
0,10615,1722.0
0,10616,1700.0
0,10617,1724.0
0,10618,1702.0
0,10619,1726.0
0,10620,1623.5
0,10621,1622.5
0,10622,1622.5
0,10623,1622.5
0,10624,1622.5
0,10625,1622.5
0,10626,1717.0
0,10627,1698.0
0,10628,1722.0
0,10629,1702.0
0,10630,1724.0
0,10631,1703.0
0,10632,1723.0
0,10633,1703.0
0,10634,1726.0
0,10635,1704.0
0,10636,1727.0
0,10637,1705.0
0,10638,1623.5
0,10639,1622.5
0,10640,1623.5
0,10641,1623.5
0,10642,1623.5
0,10643,1623.5
0,10644,1623.5
0,10645,1623.5
0,10646,1622.5
0,10647,1689.0
0,10648,1716.0
0,10649,1697.0
0,10650,1719.0
0,10651,1699.0
0,10652,1723.0
0,10653,1697.0
0,10654,1722.0
0,10655,1700.0
0,10656,1724.0
0,10657,1703.0
0,10658,1727.0
0,10659,1623.5
0,10660,1622.5
0,10661,1623.5
0,10662,1622.5
0,10663,1622.5
0,10664,1622.5
0,10665,1717.0
0,10666,1698.0
0,10667,1722.0
0,10668,1702.0
0,10669,1724.0
0,10670,1703.0
0,10671,1723.0
0,10672,1703.0
0,10673,1726.0
0,10674,1704.0
0,10675,1727.0
0,10676,1704.0
0,10677,1623.5
0,10678,1622.5
0,10679,1623.5
0,10680,1623.5
0,10681,1623.5
0,10682,1623.5
0,10683,1623.5
0,10684,1623.5
0,10685,1623.5
0,10686,1689.0
0,10687,1716.0
0,10688,1697.0
0,10689,1721.0
0,10690,1699.0
0,10691,1723.0
0,10692,1697.0
0,10693,1723.0
0,10694,1702.0
0,10695,1726.0
0,10696,1703.0
0,10697,1727.0
0,10698,1623.5
0,10699,1622.5
0,10700,1623.5
0,10701,1622.5
0,10702,1622.5
0,10703,1622.5
0,10704,1717.0
0,10705,1699.0
0,10706,1723.0
0,10707,1702.0
0,10708,1726.0
0,10709,1703.0
0,10710,1723.0
0,10711,1703.0
0,10712,1727.0
0,10713,1704.0
0,10714,1728.0
0,10715,1705.0
0,10716,1623.5
0,10717,1623.5
0,10718,1623.5
0,10719,1623.5
0,10720,1623.5
0,10721,1623.5
0,10722,1623.5
0,10723,1623.5
0,10724,1623.5
0,10725,1688.0
0,10726,1714.0
0,10727,1695.0
0,10728,1718.0
0,10729,1698.0
0,10730,1722.0
0,10731,1697.0
0,10732,1722.0
0,10733,1700.0
0,10734,1724.0
0,10735,1702.0
0,10736,1726.0
0,10737,1623.5
0,10738,1622.5
0,10739,1622.5
0,10740,1622.5
0,10741,1622.5
0,10742,1622.5
0,10743,1717.0
0,10744,1698.0
0,10745,1722.0
0,10746,1700.0
0,10747,1724.0
0,10748,1703.0
0,10749,1722.0
0,10750,1703.0
0,10751,1726.0
0,10752,1704.0
0,10753,1727.0
0,10754,1705.0
0,10755,1623.5
0,10756,1622.5
0,10757,1623.5
0,10758,1623.5
0,10759,1623.5
0,10760,1623.5
0,10761,1623.5
0,10762,1623.5
0,10763,1622.5
0,10764,1689.0
0,10765,1716.0
0,10766,1697.0
0,10767,1719.0
0,10768,1699.0
0,10769,1723.0
0,10770,1697.0
0,10771,1722.0
0,10772,1700.0
0,10773,1726.0
0,10774,1703.0
0,10775,1727.0
0,10776,1623.5
0,10777,1623.5
0,10778,1623.5
0,10779,1622.5
0,10780,1622.5
0,10781,1622.5
0,10782,1717.0
0,10783,1698.0
0,10784,1722.0
0,10785,1702.0
0,10786,1724.0
0,10787,1703.0
0,10788,1723.0
0,10789,1703.0
0,10790,1727.0
0,10791,1704.0
0,10792,1727.0
0,10793,1705.0
0,10794,1623.5
0,10795,1622.5
0,10796,1623.5
0,10797,1623.5
0,10798,1623.5
0,10799,1623.5
0,10800,1623.5
0,10801,1623.5
0,10802,1623.5
0,10803,1689.0
0,10804,1716.0
0,10805,1697.0
0,10806,1721.0
0,10807,1699.0
0,10808,1723.0
0,10809,1697.0
0,10810,1723.0
0,10811,1700.0
0,10812,1726.0
0,10813,1703.0
0,10814,1727.0
0,10815,1623.5
0,10816,1623.5
0,10817,1623.5
0,10818,1623.5
0,10819,1622.5
0,10820,1622.5
0,10821,1717.0
0,10822,1698.0
0,10823,1723.0
0,10824,1702.0
0,10825,1726.0
0,10826,1703.0
0,10827,1723.0
0,10828,1703.0
0,10829,1727.0
0,10830,1704.0
0,10831,1728.0
0,10832,1705.0
0,10833,1623.5
0,10834,1622.5
0,10835,1623.5
0,10836,1623.5
0,10837,1623.5
0,10838,1623.5
0,10839,1623.5
0,10840,1623.5
0,10841,1623.5
0,10842,1689.0
0,10843,1716.0
0,10844,1697.0
0,10845,1721.0
0,10846,1699.0
0,10847,1723.0
0,10848,1697.0
0,10849,1723.0
0,10850,1702.0
0,10851,1726.0
0,10852,1703.0
0,10853,1727.0
0,10854,1623.5
0,10855,1623.5
0,10856,1623.5
0,10857,1623.5
0,10858,1622.5
0,10859,1622.5
0,10860,1717.0
0,10861,1699.0
0,10862,1723.0
0,10863,1702.0
0,10864,1726.0
0,10865,1703.0
0,10866,1723.0
0,10867,1703.0
0,10868,1727.0
0,10869,1704.0
0,10870,1728.0
0,10871,1705.0
0,10872,1623.5
0,10873,1623.5
0,10874,1623.5
0,10875,1623.5
0,10876,1623.5
0,10877,1623.5
0,10878,1623.5
0,10879,1623.5
0,10880,1623.5
0,10881,1688.0
0,10882,1714.0
0,10883,1695.0
0,10884,1719.0
0,10885,1698.0
0,10886,1722.0
0,10887,1697.0
0,10888,1722.0
0,10889,1700.0
0,10890,1724.0
0,10891,1702.0
0,10892,1726.0
0,10893,1623.5
0,10894,1622.5
0,10895,1622.5
0,10896,1622.5
0,10897,1622.5
0,10898,1622.5
0,10899,1717.0
0,10900,1698.0
0,10901,1722.0
0,10902,1702.0
0,10903,1724.0
0,10904,1703.0
0,10905,1723.0
0,10906,1702.0
0,10907,1726.0
0,10908,1704.0
0,10909,1727.0
0,10910,1705.0
0,10911,1623.5
0,10912,1622.5
0,10913,1623.5
0,10914,1623.5
0,10915,1623.5
0,10916,1623.5
0,10917,1623.5
0,10918,1623.5
0,10919,1622.5
0,10920,1689.0
0,10921,1716.0
0,10922,1697.0
0,10923,1721.0
0,10924,1699.0
0,10925,1723.0
0,10926,1697.0
0,10927,1722.0
0,10928,1700.0
0,10929,1726.0
0,10930,1702.0
0,10931,1727.0
0,10932,1623.5
0,10933,1622.5
0,10934,1623.5
0,10935,1622.5
0,10936,1622.5
0,10937,1622.5
0,10938,1717.0
0,10939,1699.0
0,10940,1723.0
0,10941,1702.0
0,10942,1726.0
0,10943,1703.0
0,10944,1723.0
0,10945,1703.0
0,10946,1727.0
0,10947,1704.0
0,10948,1728.0
0,10949,1705.0
0,10950,1623.5
0,10951,1623.5
0,10952,1623.5
0,10953,1623.5
0,10954,1623.5
0,10955,1623.5
0,10956,1623.5
0,10957,1623.5
0,10958,1623.5
0,10959,1688.0
0,10960,1714.0
0,10961,1695.0
0,10962,1719.0
0,10963,1698.0
0,10964,1722.0
0,10965,1697.0
0,10966,1722.0
0,10967,1700.0
0,10968,1724.0
0,10969,1702.0
0,10970,1726.0
0,10971,1623.5
0,10972,1622.5
0,10973,1622.5
0,10974,1622.5
0,10975,1622.5
0,10976,1622.5
0,10977,1717.0
0,10978,1698.0
0,10979,1722.0
0,10980,1700.0
0,10981,1724.0
0,10982,1703.0
0,10983,1722.0
0,10984,1703.0
0,10985,1726.0
0,10986,1704.0
0,10987,1727.0
0,10988,1705.0
0,10989,1623.5
0,10990,1622.5
0,10991,1623.5
0,10992,1623.5
0,10993,1623.5
0,10994,1623.5
0,10995,1623.5
0,10996,1623.5
0,10997,1622.5
0,10998,1688.0
0,10999,1714.0
0,11000,1695.0
0,11001,1719.0
0,11002,1698.0
0,11003,1722.0
0,11004,1697.0
0,11005,1722.0
0,11006,1700.0
0,11007,1724.0
0,11008,1702.0
0,11009,1726.0
0,11010,1623.5
0,11011,1623.5
0,11012,1623.5
0,11013,1623.5
0,11014,1623.5
0,11015,1623.5
0,11016,1717.0
0,11017,1698.0
0,11018,1723.0
0,11019,1700.0
0,11020,1724.0
0,11021,1703.0
0,11022,1723.0
0,11023,1703.0
0,11024,1726.0
0,11025,1704.0
0,11026,1728.0
0,11027,1704.0
0,11028,1623.5
0,11029,1623.5
0,11030,1623.5
0,11031,1623.5
0,11032,1623.5
0,11033,1623.5
0,11034,1623.5
0,11035,1623.5
0,11036,1623.5
0,11037,1688.0
0,11038,1714.0
0,11039,1695.0
0,11040,1719.0
0,11041,1698.0
0,11042,1722.0
0,11043,1697.0
0,11044,1722.0
0,11045,1700.0
0,11046,1724.0
0,11047,1702.0
0,11048,1726.0
0,11049,1623.5
0,11050,1623.5
0,11051,1623.5
0,11052,1623.5
0,11053,1623.5
0,11054,1623.5
0,11055,1717.0
0,11056,1698.0
0,11057,1723.0
0,11058,1702.0
0,11059,1724.0
0,11060,1703.0
0,11061,1723.0
0,11062,1703.0
0,11063,1727.0
0,11064,1704.0
0,11065,1728.0
0,11066,1705.0
0,11067,1623.5
0,11068,1622.5
0,11069,1623.5
0,11070,1623.5
0,11071,1623.5
0,11072,1623.5
0,11073,1623.5
0,11074,1623.5
0,11075,1623.5
0,11076,1689.0
0,11077,1716.0
0,11078,1695.0
0,11079,1719.0
0,11080,1699.0
0,11081,1723.0
0,11082,1697.0
0,11083,1722.0
0,11084,1700.0
0,11085,1724.0
0,11086,1702.0
0,11087,1727.0
0,11088,1623.5
0,11089,1623.5
0,11090,1623.5
0,11091,1623.5
0,11092,1623.5
0,11093,1623.5
0,11094,1717.0
0,11095,1698.0
0,11096,1723.0
0,11097,1700.0
0,11098,1726.0
0,11099,1703.0
0,11100,1723.0
0,11101,1703.0
0,11102,1727.0
0,11103,1704.0
0,11104,1728.0
0,11105,1705.0
0,11106,1623.5
0,11107,1623.5
0,11108,1623.5
0,11109,1623.5
0,11110,1623.5
0,11111,1623.5
0,11112,1623.5
0,11113,1623.5
0,11114,1623.5
0,11115,1689.0
0,11116,1716.0
0,11117,1697.0
0,11118,1721.0
0,11119,1699.0
0,11120,1723.0
0,11121,1697.0
0,11122,1723.0
0,11123,1702.0
0,11124,1726.0
0,11125,1703.0
0,11126,1727.0
0,11127,1623.5
0,11128,1623.5
0,11129,1623.5
0,11130,1623.5
0,11131,1623.5
0,11132,1623.5
0,11133,1717.0
0,11134,1699.0
0,11135,1723.0
0,11136,1702.0
0,11137,1726.0
0,11138,1703.0
0,11139,1723.0
0,11140,1703.0
0,11141,1727.0
0,11142,1704.0
0,11143,1728.0
0,11144,1705.0
0,11145,1623.5
0,11146,1623.5
0,11147,1623.5
0,11148,1623.5
0,11149,1623.5
0,11150,1623.5
0,11151,1623.5
0,11152,1623.5
0,11153,1623.5
0,11154,1690.0
0,11155,1717.0
0,11156,1697.0
0,11157,1721.0
0,11158,1699.0
0,11159,1723.0
0,11160,1698.0
0,11161,1723.0
0,11162,1702.0
0,11163,1726.0
0,11164,1703.0
0,11165,1727.0
0,11166,1623.5
0,11167,1623.5
0,11168,1623.5
0,11169,1623.5
0,11170,1623.5
0,11171,1623.5
0,11172,1718.0
0,11173,1699.0
0,11174,1723.0
0,11175,1702.0
0,11176,1726.0
0,11177,1704.0
0,11178,1723.0
0,11179,1703.0
0,11180,1727.0
0,11181,1704.0
0,11182,1728.0
0,11183,1705.0
0,11184,1623.5
0,11185,1623.5
0,11186,1623.5
0,11187,1623.5
0,11188,1623.5
0,11189,1623.5
0,11190,1623.5
0,11191,1623.5
0,11192,1623.5
0,11193,1688.0
0,11194,1716.0
0,11195,1695.0
0,11196,1719.0
0,11197,1698.0
0,11198,1722.0
0,11199,1697.0
0,11200,1722.0
0,11201,1700.0
0,11202,1724.0
0,11203,1702.0
0,11204,1727.0
0,11205,1623.5
0,11206,1623.5
0,11207,1623.5
0,11208,1623.5
0,11209,1623.5
0,11210,1623.5
0,11211,1717.0
0,11212,1699.0
0,11213,1723.0
0,11214,1702.0
0,11215,1726.0
0,11216,1703.0
0,11217,1723.0
0,11218,1703.0
0,11219,1727.0
0,11220,1704.0
0,11221,1728.0
0,11222,1705.0
0,11223,1623.5
0,11224,1623.5
0,11225,1623.5
0,11226,1623.5
0,11227,1623.5
0,11228,1623.5
0,11229,1623.5
0,11230,1623.5
0,11231,1623.5
0,11232,1688.0
0,11233,1714.0
